ID;MONTO_FRAUDE;FECHA_INICIAL;FECHA_DETECCION;N_OPERACIONES;TIPO_PRODUCTO ;FLAG_CLIENTE_EMPRESA;N_FRAUDES_ANTERIORES
3413;120657;28-02-2023;01-03-2023;4;TARJETA_CREDITO;0;0
3414;736311;28-02-2023;04-03-2023;5;TARJETA_CREDITO;0;10
3415;221113;28-02-2023;04-03-2023;6;TARJETA_DEBITO;0;6
3416;121862;28-02-2023;02-03-2023;3;TARJETA_CREDITO;1;0
3417;63800;01-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
3418;127258;01-03-2023;03-03-2023;4;TARJETA_DEBITO;0;0
3419;180453;01-03-2023;04-03-2023;5;TARJETA_CREDITO;0;0
3420;87911;01-03-2023;04-03-2023;3;TARJETA_CREDITO;0;0
3421;56800;01-03-2023;03-03-2023;5;TARJETA_CREDITO;0;0
3422;70139;01-03-2023;02-03-2023;4;TARJETA_CREDITO;0;0
3423;37189;01-03-2023;05-03-2023;2;TARJETA_CREDITO;0;0
3424;127339;01-03-2023;07-03-2023;2;TARJETA_DEBITO;0;0
3425;713039;01-03-2023;06-03-2023;6;TARJETA_CREDITO;0;0
3426;668373;01-03-2023;06-03-2023;3;TARJETA_CREDITO;0;0
3427;332942;01-03-2023;06-03-2023;9;TARJETA_CREDITO;0;6
3428;442127;01-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
3429;982324;01-03-2023;05-03-2023;10;TARJETA_DEBITO;0;10
3430;137964;01-03-2023;05-03-2023;10;TARJETA_CREDITO;1;8
3431;178588;02-03-2023;07-03-2023;1;TARJETA_CREDITO;0;0
3432;130420;02-03-2023;07-03-2023;5;TARJETA_CREDITO;0;0
3433;28620;02-03-2023;07-03-2023;4;TARJETA_CREDITO;0;0
3434;62345;02-03-2023;05-03-2023;4;TARJETA_CREDITO;0;0
3435;19950;02-03-2023;05-03-2023;3;TARJETA_CREDITO;0;0
3436;125208;02-03-2023;03-03-2023;4;TARJETA_CREDITO;0;0
3437;498006;02-03-2023;05-03-2023;1;TARJETA_CREDITO;0;5
3438;465785;02-03-2023;03-03-2023;1;TARJETA_DEBITO;0;2
3439;40040;03-03-2023;04-03-2023;4;TARJETA_CREDITO;0;0
3440;148611;03-03-2023;05-03-2023;4;TARJETA_CREDITO;0;0
3441;232969;03-03-2023;05-03-2023;6;TARJETA_CREDITO;0;7
3442;104163;04-03-2023;09-03-2023;2;TARJETA_DEBITO;0;0
3443;536401;04-03-2023;07-03-2023;10;TARJETA_CREDITO;0;7
3444;858507;04-03-2023;06-03-2023;3;TARJETA_CREDITO;0;9
3445;272317;04-03-2023;09-03-2023;7;TARJETA_DEBITO;0;1
3446;521243;04-03-2023;06-03-2023;8;TARJETA_CREDITO;1;0
3447;3555102;04-03-2023;09-03-2023;59;TARJETA_CREDITO;1;10
3448;113901;05-03-2023;09-03-2023;4;TARJETA_CREDITO;0;0
3449;120478;05-03-2023;08-03-2023;2;TARJETA_CREDITO;0;0
3450;131863;05-03-2023;07-03-2023;5;TARJETA_CREDITO;0;0
3451;105498;05-03-2023;06-03-2023;3;TARJETA_CREDITO;0;0
3452;23403;05-03-2023;07-03-2023;4;TARJETA_CREDITO;0;0
3453;41575;05-03-2023;10-03-2023;3;TARJETA_CREDITO;0;0
3454;872226;05-03-2023;08-03-2023;1;TARJETA_DEBITO;0;8
3455;982724;05-03-2023;07-03-2023;5;TARJETA_CREDITO;0;3
3456;788055;05-03-2023;07-03-2023;4;TARJETA_DEBITO;0;7
3457;8200137;05-03-2023;10-03-2023;4;TARJETA_CREDITO;1;6
3458;152997;06-03-2023;07-03-2023;3;TARJETA_CREDITO;0;0
3459;180084;06-03-2023;12-03-2023;1;TARJETA_CREDITO;0;0
3460;189375;06-03-2023;12-03-2023;3;TARJETA_CREDITO;0;0
3461;202478;06-03-2023;08-03-2023;2;TARJETA_CREDITO;0;2
3462;502294;06-03-2023;11-03-2023;5;TARJETA_CREDITO;1;6
3463;8229889;06-03-2023;10-03-2023;82;TARJETA_CREDITO;1;0
3464;189739;07-03-2023;12-03-2023;1;TARJETA_CREDITO;0;0
3465;100019;07-03-2023;09-03-2023;2;TARJETA_CREDITO;0;0
3466;135597;07-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
3467;16203;07-03-2023;09-03-2023;4;TARJETA_CREDITO;0;0
3468;100085;07-03-2023;08-03-2023;1;TARJETA_CREDITO;0;0
3469;105506;07-03-2023;09-03-2023;3;TARJETA_DEBITO;0;5
3470;3560342;07-03-2023;08-03-2023;28;TARJETA_CREDITO;1;3
3471;56506;08-03-2023;13-03-2023;3;TARJETA_CREDITO;0;0
3472;60256;08-03-2023;09-03-2023;5;TARJETA_CREDITO;0;0
3473;196456;08-03-2023;12-03-2023;4;TARJETA_CREDITO;0;0
3474;179794;08-03-2023;12-03-2023;10;TARJETA_CREDITO;1;6
3475;28833;09-03-2023;14-03-2023;1;TARJETA_CREDITO;0;0
3476;80837;09-03-2023;13-03-2023;2;TARJETA_CREDITO;0;0
3477;113335;09-03-2023;12-03-2023;1;TARJETA_DEBITO;0;0
3478;40854;09-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
3479;272795;09-03-2023;13-03-2023;1;TARJETA_CREDITO;0;9
3480;930862;09-03-2023;10-03-2023;6;TARJETA_CREDITO;0;9
3481;158830;09-03-2023;15-03-2023;4;TARJETA_CREDITO;0;4
3482;869200;09-03-2023;11-03-2023;10;TARJETA_CREDITO;0;9
3483;453969;09-03-2023;13-03-2023;4;TARJETA_CREDITO;0;4
3484;612522;09-03-2023;13-03-2023;4;TARJETA_CREDITO;1;9
3485;109497;10-03-2023;14-03-2023;5;TARJETA_CREDITO;0;0
3486;119852;10-03-2023;11-03-2023;4;TARJETA_CREDITO;0;0
3487;46276;10-03-2023;15-03-2023;3;TARJETA_CREDITO;0;10
3488;113169;10-03-2023;16-03-2023;5;TARJETA_CREDITO;0;6
3489;281715;10-03-2023;16-03-2023;1;TARJETA_CREDITO;1;0
3490;5431372;10-03-2023;12-03-2023;22;TARJETA_CREDITO;1;2
3491;78785;11-03-2023;12-03-2023;2;TARJETA_CREDITO;0;0
3492;102336;11-03-2023;17-03-2023;4;TARJETA_CREDITO;0;0
3493;44380;11-03-2023;13-03-2023;1;TARJETA_CREDITO;0;0
3494;153843;11-03-2023;16-03-2023;2;TARJETA_CREDITO;0;0
3495;118300;11-03-2023;16-03-2023;2;TARJETA_CREDITO;0;0
3496;81064;11-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
3497;171390;11-03-2023;17-03-2023;4;TARJETA_CREDITO;0;0
3498;47236;11-03-2023;15-03-2023;5;TARJETA_CREDITO;0;4
3499;393687;11-03-2023;16-03-2023;10;TARJETA_CREDITO;0;9
3500;115090;12-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
3501;130104;12-03-2023;14-03-2023;2;TARJETA_CREDITO;0;0
3502;117647;12-03-2023;14-03-2023;5;TARJETA_CREDITO;0;0
3503;21431;12-03-2023;15-03-2023;2;TARJETA_DEBITO;0;0
3504;145739;12-03-2023;16-03-2023;4;TARJETA_CREDITO;0;0
3505;84296;12-03-2023;16-03-2023;1;TARJETA_CREDITO;0;0
3506;67912;12-03-2023;14-03-2023;2;TARJETA_DEBITO;0;0
3507;11184;12-03-2023;14-03-2023;1;TARJETA_CREDITO;0;0
3508;642098;12-03-2023;16-03-2023;8;TARJETA_CREDITO;0;2
3509;307972;12-03-2023;14-03-2023;10;TARJETA_CREDITO;1;8
3510;2881216;12-03-2023;18-03-2023;48;TARJETA_CREDITO;1;6
3511;191170;13-03-2023;15-03-2023;4;TARJETA_CREDITO;0;0
3512;91788;13-03-2023;15-03-2023;5;TARJETA_DEBITO;0;0
3513;78215;13-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
3514;130036;13-03-2023;18-03-2023;5;TARJETA_CREDITO;0;0
3515;95119;13-03-2023;19-03-2023;4;TARJETA_CREDITO;0;0
3516;156957;13-03-2023;18-03-2023;7;TARJETA_CREDITO;0;9
3517;38506;14-03-2023;17-03-2023;5;TARJETA_CREDITO;0;0
3518;99389;14-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
3519;38443;14-03-2023;20-03-2023;4;TARJETA_CREDITO;0;0
3520;48598;14-03-2023;17-03-2023;3;TARJETA_CREDITO;0;0
3521;60893;14-03-2023;16-03-2023;5;TARJETA_CREDITO;0;0
3522;826721;14-03-2023;20-03-2023;8;TARJETA_CREDITO;0;6
3523;445892;14-03-2023;15-03-2023;3;TARJETA_CREDITO;0;7
3524;446133;14-03-2023;17-03-2023;9;TARJETA_CREDITO;1;5
3525;762012;14-03-2023;18-03-2023;3;TARJETA_DEBITO;1;9
3526;69576;16-03-2023;20-03-2023;5;TARJETA_CREDITO;0;0
3527;46234;16-03-2023;19-03-2023;5;TARJETA_DEBITO;0;0
3528;195383;16-03-2023;19-03-2023;1;TARJETA_CREDITO;0;0
3529;189939;16-03-2023;17-03-2023;1;TARJETA_CREDITO;0;0
3530;131314;16-03-2023;18-03-2023;1;TARJETA_CREDITO;0;0
3531;143247;16-03-2023;21-03-2023;3;TARJETA_DEBITO;0;0
3532;939319;16-03-2023;20-03-2023;3;TARJETA_CREDITO;0;4
3533;309162;16-03-2023;19-03-2023;10;TARJETA_CREDITO;1;0
3534;144003;17-03-2023;18-03-2023;2;TARJETA_CREDITO;0;0
3535;127458;17-03-2023;21-03-2023;3;TARJETA_CREDITO;0;0
3536;147543;17-03-2023;20-03-2023;5;TARJETA_CREDITO;0;0
3537;68632;17-03-2023;18-03-2023;1;TARJETA_CREDITO;0;0
3538;52035;17-03-2023;18-03-2023;3;TARJETA_CREDITO;0;0
3539;278589;17-03-2023;19-03-2023;10;TARJETA_CREDITO;0;3
3540;458225;17-03-2023;23-03-2023;7;TARJETA_CREDITO;0;7
3541;149731;18-03-2023;19-03-2023;2;TARJETA_CREDITO;0;0
3542;173070;18-03-2023;22-03-2023;1;TARJETA_CREDITO;0;0
3543;68668;18-03-2023;19-03-2023;2;TARJETA_CREDITO;0;0
3544;194757;18-03-2023;20-03-2023;1;TARJETA_CREDITO;0;0
3545;85162;18-03-2023;20-03-2023;3;TARJETA_CREDITO;0;0
3546;22917;18-03-2023;19-03-2023;6;TARJETA_CREDITO;0;3
3547;746332;18-03-2023;24-03-2023;1;TARJETA_CREDITO;0;6
3548;661534;18-03-2023;20-03-2023;4;TARJETA_CREDITO;0;2
3549;6549140;18-03-2023;24-03-2023;71;TARJETA_CREDITO;1;10
3550;144803;13-02-2023;15-02-2023;2;TARJETA_CREDITO;0;0
3551;111990;13-02-2023;17-02-2023;1;TARJETA_CREDITO;0;0
3552;22360;13-02-2023;16-02-2023;1;TARJETA_CREDITO;0;0
3553;440760;13-02-2023;16-02-2023;3;TARJETA_CREDITO;0;8
3554;566218;13-02-2023;15-02-2023;8;TARJETA_CREDITO;1;1
3555;5284096;13-02-2023;15-02-2023;33;TARJETA_CREDITO;1;9
3556;22986;14-02-2023;19-02-2023;1;TARJETA_CREDITO;0;0
3557;82982;01-01-2023;04-01-2023;1;TARJETA_CREDITO;0;0
3558;819785;01-01-2023;03-01-2023;1;TARJETA_CREDITO;1;5
3559;545622;01-01-2023;06-01-2023;3;TARJETA_DEBITO;1;5
3560;96457;02-01-2023;05-01-2023;4;TARJETA_CREDITO;0;0
3561;195487;02-01-2023;04-01-2023;5;TARJETA_CREDITO;0;0
3562;199843;02-01-2023;07-01-2023;5;TARJETA_CREDITO;0;0
3563;12487;02-01-2023;07-01-2023;3;TARJETA_CREDITO;0;0
3564;161774;02-01-2023;03-01-2023;5;TARJETA_CREDITO;0;0
3565;303296;02-01-2023;05-01-2023;3;TARJETA_CREDITO;0;8
3566;80725;03-01-2023;05-01-2023;2;TARJETA_CREDITO;0;0
3567;45526;03-01-2023;06-01-2023;1;TARJETA_CREDITO;0;0
3568;119582;03-01-2023;09-01-2023;5;TARJETA_CREDITO;0;0
3569;143045;03-01-2023;05-01-2023;1;TARJETA_DEBITO;0;0
3570;66700;03-01-2023;05-01-2023;1;TARJETA_CREDITO;0;0
3571;927127;03-01-2023;06-01-2023;5;TARJETA_CREDITO;0;4
3572;4596407;03-01-2023;04-01-2023;53;TARJETA_CREDITO;1;2
3573;140830;04-01-2023;06-01-2023;5;TARJETA_DEBITO;0;0
3574;39228;04-01-2023;07-01-2023;2;TARJETA_CREDITO;0;0
3575;10887;04-01-2023;06-01-2023;1;TARJETA_CREDITO;0;0
3576;50577;04-01-2023;09-01-2023;5;TARJETA_CREDITO;0;0
3577;117838;04-01-2023;05-01-2023;5;TARJETA_CREDITO;0;0
3578;987328;04-01-2023;05-01-2023;2;TARJETA_CREDITO;0;10
3579;586772;04-01-2023;08-01-2023;1;TARJETA_CREDITO;0;5
3580;585584;04-01-2023;05-01-2023;8;TARJETA_DEBITO;0;5
3581;8221756;04-01-2023;09-01-2023;80;TARJETA_CREDITO;1;2
3582;47940;05-01-2023;08-01-2023;2;TARJETA_CREDITO;0;0
3583;30360;05-01-2023;09-01-2023;3;TARJETA_CREDITO;0;0
3584;82316;05-01-2023;11-01-2023;2;TARJETA_CREDITO;0;0
3585;40634;05-01-2023;10-01-2023;3;TARJETA_CREDITO;0;0
3586;189239;05-01-2023;07-01-2023;4;TARJETA_CREDITO;0;0
3587;12084;05-01-2023;11-01-2023;3;TARJETA_CREDITO;0;0
3588;85025;05-01-2023;09-01-2023;5;TARJETA_CREDITO;0;0
3589;186240;05-01-2023;10-01-2023;3;TARJETA_DEBITO;0;0
3590;140561;05-01-2023;06-01-2023;3;TARJETA_CREDITO;0;0
3591;70174;05-01-2023;11-01-2023;5;TARJETA_CREDITO;0;0
3592;89967;05-01-2023;06-01-2023;2;TARJETA_CREDITO;0;0
3593;946915;05-01-2023;11-01-2023;9;TARJETA_CREDITO;0;6
3594;199873;06-01-2023;12-01-2023;4;TARJETA_CREDITO;0;0
3595;43554;06-01-2023;11-01-2023;5;TARJETA_CREDITO;0;0
3596;98119;06-01-2023;10-01-2023;5;TARJETA_DEBITO;0;0
3597;23593;06-01-2023;07-01-2023;3;TARJETA_CREDITO;0;0
3598;145381;06-01-2023;11-01-2023;3;TARJETA_CREDITO;0;0
3599;189150;06-01-2023;12-01-2023;4;TARJETA_CREDITO;0;0
3600;168603;06-01-2023;11-01-2023;3;TARJETA_CREDITO;0;0
3601;91126;06-01-2023;08-01-2023;3;TARJETA_CREDITO;0;0
3602;133914;06-01-2023;07-01-2023;5;TARJETA_CREDITO;0;0
3603;498403;06-01-2023;09-01-2023;6;TARJETA_CREDITO;0;3
3604;160086;07-01-2023;10-01-2023;1;TARJETA_CREDITO;0;0
3605;13535;07-01-2023;11-01-2023;1;TARJETA_CREDITO;0;0
3606;111229;07-01-2023;10-01-2023;2;TARJETA_CREDITO;0;0
3607;99350;07-01-2023;09-01-2023;4;TARJETA_CREDITO;0;0
3608;19496;07-01-2023;10-01-2023;3;TARJETA_DEBITO;0;0
3609;62247;07-01-2023;11-01-2023;5;TARJETA_CREDITO;0;0
3610;880641;07-01-2023;12-01-2023;2;TARJETA_CREDITO;0;8
3611;54227;08-01-2023;13-01-2023;3;TARJETA_CREDITO;0;0
3612;42119;08-01-2023;11-01-2023;1;TARJETA_CREDITO;0;0
3613;20337;08-01-2023;11-01-2023;2;TARJETA_CREDITO;0;0
3614;574018;08-01-2023;09-01-2023;6;TARJETA_CREDITO;0;0
3615;87956;08-01-2023;12-01-2023;3;TARJETA_CREDITO;1;4
3616;3597315;08-01-2023;13-01-2023;72;TARJETA_CREDITO;1;9
3617;118796;09-01-2023;13-01-2023;1;TARJETA_CREDITO;0;0
3618;87023;09-01-2023;10-01-2023;2;TARJETA_CREDITO;0;0
3619;114766;09-01-2023;13-01-2023;2;TARJETA_DEBITO;0;0
3620;518463;09-01-2023;13-01-2023;8;TARJETA_CREDITO;1;6
3621;142961;10-01-2023;15-01-2023;1;TARJETA_CREDITO;0;0
3622;191211;10-01-2023;16-01-2023;2;TARJETA_DEBITO;0;0
3623;49719;10-01-2023;13-01-2023;1;TARJETA_CREDITO;0;0
3624;26493;10-01-2023;11-01-2023;1;TARJETA_CREDITO;0;0
3625;175945;10-01-2023;12-01-2023;5;TARJETA_CREDITO;0;0
3626;19035;10-01-2023;14-01-2023;1;TARJETA_CREDITO;0;0
3627;98735;10-01-2023;16-01-2023;3;TARJETA_CREDITO;0;0
3628;22996;10-01-2023;12-01-2023;5;TARJETA_CREDITO;0;0
3629;2156976;10-01-2023;11-01-2023;88;TARJETA_CREDITO;1;7
3630;38865;11-01-2023;13-01-2023;1;TARJETA_CREDITO;0;0
3631;52463;11-01-2023;12-01-2023;2;TARJETA_CREDITO;0;0
3632;74750;11-01-2023;16-01-2023;5;TARJETA_CREDITO;0;0
3633;45897;11-01-2023;14-01-2023;2;TARJETA_CREDITO;0;0
3634;849094;11-01-2023;17-01-2023;4;TARJETA_CREDITO;0;7
3635;926120;11-01-2023;16-01-2023;10;TARJETA_CREDITO;0;2
3636;659383;11-01-2023;16-01-2023;1;TARJETA_CREDITO;0;9
3637;165508;12-01-2023;17-01-2023;2;TARJETA_CREDITO;0;0
3638;42669;12-01-2023;17-01-2023;3;TARJETA_CREDITO;0;0
3639;171327;12-01-2023;15-01-2023;1;TARJETA_CREDITO;0;0
3640;766341;12-01-2023;15-01-2023;2;TARJETA_CREDITO;0;5
3641;300804;12-01-2023;14-01-2023;2;TARJETA_CREDITO;0;10
3642;695699;12-01-2023;13-01-2023;1;TARJETA_CREDITO;0;4
3643;265488;12-01-2023;14-01-2023;1;TARJETA_CREDITO;0;1
3644;311439;12-01-2023;16-01-2023;8;TARJETA_CREDITO;0;0
3645;353795;12-01-2023;17-01-2023;2;TARJETA_CREDITO;1;7
3646;192246;12-01-2023;15-01-2023;3;TARJETA_CREDITO;1;0
3647;104631;13-01-2023;15-01-2023;2;TARJETA_CREDITO;0;0
3648;84915;13-01-2023;15-01-2023;3;TARJETA_CREDITO;0;0
3649;28757;13-01-2023;17-01-2023;4;TARJETA_CREDITO;0;0
3650;116092;13-01-2023;17-01-2023;1;TARJETA_DEBITO;0;0
3651;73761;13-01-2023;14-01-2023;4;TARJETA_CREDITO;0;0
3652;27832;13-01-2023;15-01-2023;1;TARJETA_DEBITO;0;0
3653;15914;14-01-2023;20-01-2023;2;TARJETA_CREDITO;0;0
3654;132765;14-01-2023;15-01-2023;2;TARJETA_CREDITO;0;0
3655;96124;14-01-2023;18-01-2023;5;TARJETA_DEBITO;0;0
3656;136749;14-01-2023;15-01-2023;2;TARJETA_CREDITO;0;0
3657;230693;14-01-2023;20-01-2023;10;TARJETA_CREDITO;0;2
3658;1265379;14-01-2023;16-01-2023;9;TARJETA_DEBITO;1;7
3659;4357256;14-01-2023;18-01-2023;92;TARJETA_CREDITO;1;6
3660;1201170;14-01-2023;18-01-2023;87;TARJETA_CREDITO;1;8
3661;101593;15-01-2023;16-01-2023;2;TARJETA_CREDITO;0;0
3662;29989;15-01-2023;21-01-2023;2;TARJETA_CREDITO;0;0
3663;38117;15-01-2023;16-01-2023;3;TARJETA_CREDITO;0;0
3664;65993;15-01-2023;20-01-2023;1;TARJETA_CREDITO;0;0
3665;73971;15-01-2023;17-01-2023;5;TARJETA_CREDITO;0;0
3666;139544;15-01-2023;16-01-2023;3;TARJETA_CREDITO;0;0
3667;97954;15-01-2023;19-01-2023;4;TARJETA_CREDITO;0;6
3668;187125;15-01-2023;16-01-2023;7;TARJETA_CREDITO;0;6
3669;49917;15-01-2023;21-01-2023;4;TARJETA_CREDITO;0;10
3670;953888;15-01-2023;18-01-2023;6;TARJETA_CREDITO;0;9
3671;112329;15-01-2023;20-01-2023;2;TARJETA_CREDITO;0;1
3672;8905139;15-01-2023;16-01-2023;24;TARJETA_CREDITO;1;0
3673;85586;16-01-2023;17-01-2023;2;TARJETA_CREDITO;0;0
3674;149795;16-01-2023;17-01-2023;5;TARJETA_CREDITO;0;0
3675;15634;16-01-2023;19-01-2023;4;TARJETA_CREDITO;0;0
3676;175520;16-01-2023;21-01-2023;2;TARJETA_CREDITO;0;0
3677;13235;16-01-2023;18-01-2023;5;TARJETA_CREDITO;0;0
3678;132217;16-01-2023;21-01-2023;2;TARJETA_CREDITO;0;0
3679;142287;16-01-2023;22-01-2023;4;TARJETA_CREDITO;0;0
3680;602394;16-01-2023;19-01-2023;5;TARJETA_CREDITO;0;9
3681;807981;16-01-2023;20-01-2023;8;TARJETA_CREDITO;0;7
3682;228384;16-01-2023;19-01-2023;7;TARJETA_CREDITO;1;5
3683;1888402;16-01-2023;20-01-2023;65;TARJETA_CREDITO;1;7
3684;172971;17-01-2023;18-01-2023;4;TARJETA_CREDITO;0;0
3685;30777;17-01-2023;20-01-2023;2;TARJETA_CREDITO;0;0
3686;91691;17-01-2023;23-01-2023;4;TARJETA_CREDITO;0;0
3687;178476;17-01-2023;18-01-2023;2;TARJETA_CREDITO;0;0
3688;335132;17-01-2023;20-01-2023;10;TARJETA_CREDITO;0;4
3689;329912;17-01-2023;23-01-2023;3;TARJETA_CREDITO;0;4
3690;812873;17-01-2023;22-01-2023;4;TARJETA_CREDITO;1;8
3691;91540;18-01-2023;24-01-2023;2;TARJETA_CREDITO;0;0
3692;157449;18-01-2023;22-01-2023;1;TARJETA_DEBITO;0;0
3693;164417;18-01-2023;21-01-2023;1;TARJETA_CREDITO;0;0
3694;125803;18-01-2023;23-01-2023;2;TARJETA_CREDITO;0;0
3695;95622;18-01-2023;21-01-2023;5;TARJETA_DEBITO;0;0
3696;145214;18-01-2023;20-01-2023;4;TARJETA_CREDITO;0;0
3697;26902;18-01-2023;20-01-2023;2;TARJETA_CREDITO;0;0
3698;36890;18-01-2023;20-01-2023;3;TARJETA_CREDITO;0;0
3699;17128;18-01-2023;20-01-2023;3;TARJETA_CREDITO;0;0
3700;593015;18-01-2023;24-01-2023;4;TARJETA_CREDITO;0;5
3701;8298783;18-01-2023;21-01-2023;60;TARJETA_CREDITO;1;1
3702;168606;19-01-2023;21-01-2023;1;TARJETA_CREDITO;0;0
3703;46743;19-01-2023;24-01-2023;1;TARJETA_DEBITO;0;0
3704;168045;19-01-2023;24-01-2023;1;TARJETA_CREDITO;0;0
3705;10636;19-01-2023;24-01-2023;3;TARJETA_CREDITO;0;0
3706;126298;19-01-2023;22-01-2023;1;TARJETA_CREDITO;0;0
3707;41364;19-01-2023;25-01-2023;4;TARJETA_CREDITO;0;0
3708;133216;19-01-2023;21-01-2023;1;TARJETA_CREDITO;0;0
3709;12809;19-01-2023;20-01-2023;3;TARJETA_CREDITO;0;0
3710;131287;19-01-2023;20-01-2023;8;TARJETA_CREDITO;1;0
3711;241177;19-01-2023;21-01-2023;4;TARJETA_CREDITO;1;7
3712;185755;20-01-2023;26-01-2023;2;TARJETA_CREDITO;0;0
3713;161481;20-01-2023;26-01-2023;3;TARJETA_CREDITO;0;0
3714;110034;20-01-2023;26-01-2023;3;TARJETA_CREDITO;0;0
3715;39407;20-01-2023;24-01-2023;2;TARJETA_CREDITO;0;0
3716;193520;20-01-2023;23-01-2023;4;TARJETA_CREDITO;0;0
3717;55264;20-01-2023;25-01-2023;4;TARJETA_CREDITO;0;0
3718;122178;20-01-2023;23-01-2023;5;TARJETA_CREDITO;0;0
3719;16313;20-01-2023;24-01-2023;5;TARJETA_CREDITO;0;0
3720;151265;20-01-2023;21-01-2023;2;TARJETA_CREDITO;0;0
3721;166923;20-01-2023;24-01-2023;5;TARJETA_DEBITO;0;9
3722;137501;20-01-2023;23-01-2023;4;TARJETA_CREDITO;0;9
3723;403111;20-01-2023;24-01-2023;8;TARJETA_CREDITO;0;2
3724;9128215;20-01-2023;21-01-2023;79;TARJETA_CREDITO;1;4
3725;4791392;20-01-2023;22-01-2023;27;TARJETA_CREDITO;1;2
3726;150220;21-01-2023;24-01-2023;3;TARJETA_DEBITO;0;0
3727;90848;21-01-2023;23-01-2023;5;TARJETA_CREDITO;0;0
3728;130217;21-01-2023;27-01-2023;4;TARJETA_CREDITO;0;0
3729;61847;21-01-2023;23-01-2023;2;TARJETA_CREDITO;0;0
3730;41813;21-01-2023;24-01-2023;2;TARJETA_CREDITO;0;0
3731;478113;21-01-2023;24-01-2023;5;TARJETA_CREDITO;0;4
3732;376469;21-01-2023;23-01-2023;2;TARJETA_CREDITO;0;1
3733;545669;21-01-2023;24-01-2023;8;TARJETA_CREDITO;0;7
3734;654518;21-01-2023;23-01-2023;2;TARJETA_CREDITO;0;2
3735;129858;22-01-2023;26-01-2023;1;TARJETA_CREDITO;0;0
3736;89661;22-01-2023;27-01-2023;1;TARJETA_CREDITO;0;0
3737;113463;22-01-2023;25-01-2023;5;TARJETA_DEBITO;0;0
3738;352893;22-01-2023;28-01-2023;2;TARJETA_CREDITO;0;6
3739;828349;22-01-2023;28-01-2023;3;TARJETA_DEBITO;1;6
3740;170471;23-01-2023;26-01-2023;4;TARJETA_CREDITO;0;0
3741;47609;23-01-2023;26-01-2023;3;TARJETA_CREDITO;0;0
3742;100858;23-01-2023;28-01-2023;2;TARJETA_CREDITO;0;0
3743;162950;23-01-2023;28-01-2023;2;TARJETA_CREDITO;0;0
3744;66818;23-01-2023;27-01-2023;2;TARJETA_CREDITO;0;0
3745;100434;23-01-2023;24-01-2023;4;TARJETA_CREDITO;0;0
3746;67464;23-01-2023;27-01-2023;5;TARJETA_CREDITO;0;0
3747;69270;23-01-2023;27-01-2023;10;TARJETA_CREDITO;0;7
3748;466036;23-01-2023;28-01-2023;9;TARJETA_CREDITO;0;4
3749;514085;23-01-2023;25-01-2023;3;TARJETA_CREDITO;0;1
3750;5020840;23-01-2023;28-01-2023;84;TARJETA_CREDITO;1;3
3751;4082250;23-01-2023;24-01-2023;55;TARJETA_CREDITO;1;8
3752;143956;24-01-2023;27-01-2023;4;TARJETA_CREDITO;0;0
3753;148779;24-01-2023;25-01-2023;4;TARJETA_CREDITO;0;0
3754;148441;24-01-2023;30-01-2023;2;TARJETA_CREDITO;0;0
3755;39608;24-01-2023;29-01-2023;1;TARJETA_CREDITO;0;0
3756;53067;24-01-2023;29-01-2023;5;TARJETA_CREDITO;0;0
3757;566684;24-01-2023;27-01-2023;5;TARJETA_DEBITO;0;2
3758;520129;24-01-2023;30-01-2023;3;TARJETA_CREDITO;0;5
3759;124127;25-01-2023;31-01-2023;3;TARJETA_CREDITO;0;0
3760;47465;25-01-2023;29-01-2023;4;TARJETA_CREDITO;0;0
3761;183013;25-01-2023;27-01-2023;3;TARJETA_DEBITO;0;0
3762;61757;25-01-2023;31-01-2023;3;TARJETA_CREDITO;0;0
3763;87951;25-01-2023;26-01-2023;1;TARJETA_CREDITO;0;0
3764;169413;25-01-2023;28-01-2023;2;TARJETA_CREDITO;0;0
3765;140281;25-01-2023;31-01-2023;4;TARJETA_DEBITO;0;0
3766;672377;25-01-2023;31-01-2023;7;TARJETA_CREDITO;0;0
3767;439591;25-01-2023;26-01-2023;5;TARJETA_CREDITO;1;3
3768;5369410;25-01-2023;29-01-2023;44;TARJETA_CREDITO;1;4
3769;104225;26-01-2023;29-01-2023;1;TARJETA_CREDITO;0;0
3770;167722;26-01-2023;27-01-2023;3;TARJETA_CREDITO;0;0
3771;80361;26-01-2023;27-01-2023;4;TARJETA_CREDITO;0;0
3772;76332;26-01-2023;30-01-2023;1;TARJETA_CREDITO;0;0
3773;197863;26-01-2023;30-01-2023;3;TARJETA_CREDITO;0;0
3774;198452;27-01-2023;30-01-2023;3;TARJETA_CREDITO;0;0
3775;85521;27-01-2023;31-01-2023;3;TARJETA_DEBITO;0;0
3776;46356;27-01-2023;28-01-2023;2;TARJETA_CREDITO;0;0
3777;191837;27-01-2023;02-02-2023;2;TARJETA_CREDITO;0;0
